text,label
mum gasped bundy turning round a vacant weatherbeaten countenance adorned with the smallest fraction of a nose which it was possible for the face of man to possess,0
i say why dont you make more haste when you have lost so much time already,0
i be making so much haste as ever i can responded james much aggrieved i be just acomin to fetch the ilecan t would nt be no use to get to work without the ilecan,0
why did nt you think about the oilcan while cross was harnessing the horses t is nearly eight oclockyou have lost half your mornings work,0
bundy looked up at the sky then still in an aggrieved manner at his mistress,0
we was all so upset he was beginning when she interrupted him fiercely,0
dont let me hear another word about your being upset if i can attend to my business you can attend to yours i should think t is but an excuse for disgraceful laziness,0
we was upset asserted bundy with much dignity and as for bein behind if it comes to that we can keep on workin a bit later this aternoon,0
you must certainly work later this afternoon but how long will this fine weather last think you besides you know as well as i do that it is much better for the horses to work in the early morning there get started now and try to make up for lost time,0
she returned to her breakfast and james rejoined his companion at a slightly accelerated pace but byandby her attention was caught by the sound of voices apparently in placid conversation back to the window again flew she the village carpenter who was supposed to be repairing the yardgate had just arrived and was leaning negligently against one of the posts while abel hunt jobs brother a large bucket of pigfood in either hand was leisurely talking to him,0
i will give them a few minutes said rosalie to herself after all i must nt be too hard on them,0
once more she went back to the table finished her egg and drank her second cup of tea the trickle of talk meanwhile continuing without ceasing,0
pushing back her chair she returned to the window impatiently the carpenter had remained in the same attitude without even unfastening his bag of tools abel had set down his pails and propped himself up against the other gatepost the pigs were wildly protesting in the background,0
rosalie recrossed the room hastily and went to the door,0
do you intend to gossip here all day she inquired with flashing eyes,0
we was jest atalkin about the melancolly event explained the carpenter,0
you will oblige me said rosalie by keeping to your work abel take those pails across to the sties at once remember i will have no more dawdling,0
abel took up his pails and the carpenter unfastened his tools the expression of both faces alike shocked wounded and astonished,0
if this goes on murmured rosalie to herself i shall not only break my heart but go out of my mind oh elias you were clever as well as kindeverything seemed to go by clockwork when you were hereoh why did you leave me,0
an o worken days oh he do wear such a funny roun hatyou mid knowt wi a brim all astrout roun his hair an his glissenn eyes down belowt an a coat wi broad skirts that do vlee in the wind ov his walk round his knee,0
all the forenoon was passed in buttermaking and in the afternoon rosalie betook herself to the mead to superintend the operations of james and robert it was not until after tea that she had leisure to change her dress and make her way by the wellknown little footpath that skirted the cornfields and wound across the downs to isaac sharpes farm,0
she found that worthy standing contemplatively in the middle of his yard there had been sheepshearing that day and the master had worked as hard as any of the men now however the naked ungainlylooking ewes had returned to their pasture the newlytaken fleeces lay neatly piled up in a corner of the barn and isaac was at liberty to straighten his weary back relax his muscles and smoke the pipe of peace,0
tall massive and imposing was this figure of his ever at its best in the smockfrock and serviceable corduroys and leggings of weekday wear his wideawake turned up at the back and projecting in front in the orthodox shovel form was decidedly more becoming than the sunday beaver he started as the yardgate creaked upon its hinges and rosalies blackrobed figure passed through,0
why mrs fiander he cried hastening towards her be this you im glad to see ye is there anything i can do for ee,0
rosalie could hardly have defined the motive which prompted her visit her desolate heart felt the need of sympathy in this strange new life of hers she yearned to find herself once more if but for a moment in touch with the past no mr sharpe she said with a little gasp i dont think theres anything you can do for me i only came because iioh mr sharpe everything is going wrong,0
isaac sharpe took out his pipe and opened his eyes very wide,0
everythings the matter returned the widow in a shaking voice oh isaac i cant get on without elias,0
cant ee now my dear returned isaac blinking very hard well im sure t is natral,0
rosalie gave a little sob and the farmer stretching out a large brown hand patted her arm soothingly,0
dont ee take on though he said nay now dont ee take on my dear cryin never did nobody no good,0
im so lonely went on the girl brokenly i miss him at every turn,0
yed be like to do that responded sharpe judicially dear yesyed be like to do that,0
everything is at sixes and sevens she pursued plaintively the men think they can do just as they like it was eight oclock before they began their mowing this morning,0
well i never ejaculated isaac eight oclock what be the world comin to,0
the very maids wont get up continued rosalie this was churning morning and it was after five before anybody moved none of the men came near the place until six the cows were left in the pasture none of the beasts were fed,0
shockin shockin commented the farmer dear heart alive i never heard o sich doins,0
when i speak to them cried rosalie her voice rising with the recollection of her wrongs they turn round and tell me they are all too much upset to think of work,0
do they now in tones of deep disgust well an thats a pretty story,0
yes and you know mr sharpe t is the last thing elias would have wishedthat the work should be neglected and everything allowed to go wrong like this yet they seem to think me heartless for expecting things to go on as before and the worst of it all ishere poor rosalie began to weep hystericallythey dont any of them believe that i am sorry for elias and they think im going to marry again and andtwo hateful odious impudent young men have already come to court me,0
her sobs wellnigh choked her as she made this last announcement and isaac full of concern fell to patting her arm again,0
dont ee now my dear dont ee well t is very annoyin for ee im sure there dont ee cry so well well to think ont started coortin aready have they well they mid ha waited a bit but come in a minute do ee mrs fiander and sit ee down dear heart alive dear heart alive poor elias ud be terrible upset if he were to see ye agivin way like this,0
he half persuaded half propelled the still weeping widow across the yard and into his kitchen where sitting down near the table and covering her face with her hands under the heavy crape veil she continued to sob until her host was nearly distracted,0
here my dear take a sup o this t will do ye good,0
rosalie threw back her veil and took the glass which he offered her raising it to her lips she found that the dark decoction which it contained was excessively strong unusually acid and unspeakably nasty fresh tears not prompted by sorrow this time started to her eyes as she set down the glass,0
thank you mr sharpe she said i am better now i dont think ill finish it it seems very strong,0
ah its that agreed the farmer with some pride sloe wine bithey d call it she do make a quart every year wonderful good for the spasms or sichlike she do get taken that way sometimes in her inards pore old soul an she says a drop o this do alays set her to rights sloe wine ah thats what it be called yed scarce think twere made o nought but the snags what grows in the hedgesjist snags an a trifle o sugar but i do assure ye t is that strong t will sometimes lift the cork out o the bottle now mrs fiander yed best finish it t is a pity to let the good stuff go to waste,0
but as rosalie gratefully but firmly declined the worthy man appeased his thrifty conscience by draining the glass himself,0
well now mrs fiander he resumed as he set it down i be trewly sorry that ye be so vexed an annyed wi the men comin so late but if i may advise ee be a bit stiff wi em dont ee let em fancy they can impose upon ee because ye be a woman,0
i assure you mr sharpe i showed them very plainly that i was vexed this morning i spoke as severely as i could,0
lard my dear them chaps dont care for words more perticlar a womans words bless you theyve all got womenfolks o their own an they be well used to scoldin t is different wi us men when we be angry we can dang here and there and use a bit o language then d ye see said isaac leaning forward confidentially the chaps understand as we be in earnest but t ud be no manner o good your tryin to do that my dear t would nt come natral to ee and they would nt think a bit the better of ee for it nay nay he repeated mournfully they wouldnt think the better of ee,0
a faint smile hovered round rosalies lips but isaac remained quite serious,0
a woman must show by her deeds that she be in earnest he went on after a pause t is the only way my dear deeds and not words for a woman,0
here he paused again shaking his head reflectively it was possible that his thoughts had travelled back to that memorable box in which his erring father had enshrined the riven locks that testified to his own transgressions and the vigorous retaliation of his wife isaacs late mother had certainly been a woman of action,0
thats it my dear repeated sharpe emerging from his reverie yell be forced to turn to deeds next time them chaps comes late jist you up an fine them says you short work desarves short pay bear in mind says you that accordin to the work shall be the wage,0
yes i might try that agreed rosalie but the worst of it is they lose so much time and do their work so badly when they do come,0
then jist make a example o one o themthats your best plan give the worst o them the sack and yell find the others ull settle down likelike lambs said the sheepfarmer bringing out the simile triumphantly,0
thank you very much for your advice mr sharpe ill take it and now she paused a moment blushingwhat would you recommend me to do with regard to my other difficulty how am i to make people understand that i dont mean to marry again,0
well a body ud really think they need nt be so pushin remarked isaac it be downright ondacent for em to be ahangin about ee so soon,0
they have no business to think of it at all mr sharpe interrupted the widow fiercely i shall never never put anyone in my dear eliass place,0
thats very well said my dear returned isaac looking at her with real kindness and emotion t is the proper spirit i myself as you may have heard me say was never one to set up for wedlock well yeve had a husband and a good un an you be in the right ot to be satisfied wi that just as i be satisfied wi havin no wife at all dear heart alive when i were a young chap the maids did use to be castin their eyes at me but i never took no notice and when i grew more staid there was one very perseverin woman i do mindvery perseverin she were ah she come to house here time and again wi one excuse or another and at last so soon as i did see her comin i did use to shut door in her face,0
why thats what i shall do cried rosalie laughing and clapping her handsthats the very thing i shall do thank you for the hint mr sharpe that again you see will be deeds not words,0
isaac looked kindly at the bright face and sparkling eyes and nodded cheerfully,0
i only wish i had thought of it on sunday she went on those two men sat and talked so long that i was wishing them anywhere i expected you on sunday mr sharpe she added in an altered voice while the smile vanished from her face,0
yes i did indeedi thought you would have come if only in memory of old times,0
why to tell the trewth i could nt abear to go nigh the place blurted out the farmer nay nayive been agoin to littlecomb farm sunday after sunday for nigh upon five and twenty year i dont know how you could expect me mrs fiander to go there now as he be gone,0
he wiped his eyes with the sleeve of his smockfrock and at this tribute to eliass memory his widow forgave the gruffness of isaacs tone and almost but not quite the slight to herself,0
she gazed at him for a moment in silence with a quivering lip and he wiped his eyes again and heaved a sigh,0
you do not think of me at all said rosalie at last you dont consider my loneliness or what i feel when i sit there looking at the two empty chairs and thinking of how i used to sit between you and how happy we used to be is nt it worse for me to see his empty place than you you might have comeeven if it did hurt youyou might have come to bring me a word of comfort i think you were very unkind mr sharpe,0
dont ee now my dear stammered isaac almost purple in the face and with his usually keen eyes suffused with tears i do really feel touched to the eart when you look at me so pitiful and say such things god knows id be main glad to comfort you but what can the likes of i do,0
you could let me feel that i had still a friend sobbed rosalie you might come and sit in your old chair and we couldwe could talk about elias,0
thats trew so we could agreed isaac in a choked voice well next sundayif i live so longill not let nothing hinder me ill come my dear i d low i should ha thought of you yesterday but i could nt seem to think o nothing but how lias war nt there,0
well i shall be very glad to see you said rosalie rising and tremulously beginning to pull down her veil and i am very grateful for your kindness perhaps she added hesitatingly you might be able to look in one day during the week,0
nay returned the farmer nay mrs fiander not before sunday i be very busy toweekwe be shearin d ye see and theres the big mead to be cut naynot before sunday,0
oh very well she responded a little stiffly and she went out of the house and across the yard without speaking again except to say goodbye at the gate,0
the downs were now all bathed with the light of the sinking sun and the topmost branches of the hedges which bordered the cornfields seemed turned to gold while the banks beneath had begun already to assume the deeper tint that spoke of gathering dewdew that the morning light would turn to a very sheet of silver but rosalie could only see the beauties of the world without through a mist of crape and tears,0
i have not a friend in the world she said to herself not one isaac would nt even take the trouble to walk a quarter of a mile to see how i was getting on after following his advice he is only coming on sunday as a sort of duty not because he wants to well never mind i will show him and everyone that i can look after myself i want nobodys pretended pity since nobody really cares,0
and she held up her head beneath its heavy veil and went on her way with a stately carriage and a firm step,0
he drowd hizzelf about an tevd an blowd lik any uptied calf an mutterd out sich dreats an wrung his vist up sich a size,0
on the next morning when the men came slowly sauntering to their work they were surprised to see mrs fiander clad this time not in homely print but in ceremonious black standing by her own door with a severe expression of countenance she held a notebook in her hand and as each arrived she jotted down some memorandum therein when the last straggler had appeared upon the scene she summoned the entire band before her,0
men she said speaking calmly and very distinctly since you seem to pay no attention to what i say i must show you that i am not to be trifled with i shall fine every one of you this morning for being late i shall continue to fine you each morning that you are late and i shall deduct from your pay a certain amount for every hour that you wilfully waste in fact for the future your wage shall be in exact proportion to the work you do,0
the men stared gaped and looked sullenly first at one another and then at their mistress,0
job hunt his redbearded face even more glowing than usual answered in surly tones for himself and comrades,0
well then ill make it clear to you rang out the brisk young voice you are paid for the work you do during certain hours and if you dont come here punctually or if you waste any of those hours i shall deduct from your weekly wage the value of the lost timei shant pay you in fact for work you dont do,0
nay now responded job rolling his head from side to side and assuming a bullying air i dont hold wi these here reglations us dont want no new rules do us mates,0
nay that we dont came the answer in a chorus of growls,0
whether you want them or not i mean to keep to them returned rosalie that will do you can all go to work now,0
she turned and went into the house her heart was beating very fast and she was rather white about the lips but she had borne herself bravely and no one would have guessed the difficulty she had found in nerving herself to take this stand,0
she could hear the mens voices murmuring together discontentedly but byandby the sound of heavy slouching steps moving away in different directions warned her that the group had dispersed,0
it being the morning for cheesemaking she presently went upstairs to change her imposing black robe for her working dress and chancing as she came downstairs to look out of the window she observed that job hunt was standing arms akimbo by the pigsties in close conversation with his brother now job should at that moment have been far on his way to the pasture abel ought to have been feeding the pigs this was palpable defiance,0
deeds not words said rosalie to herself they think i am merely threateningi must show them i am in earnest,0
it is now halfpast five she remarked you job are two hours and a half late you abel an hour i have made a note of the time moreover if i find that you continue to disobey me i shall not keep you in my service,0
job made an indescribable sound between a snort and a groan and slowly walked away abel however continued to stare darkly at his mistress without changing his position,0
as rosalie now thoroughly incensed was about to pour out upon him the vials of her wrath she suddenly perceivedthe fact being unmistakably impressed upon herthat the pigsties near which she stood were in a most disgraceful condition,0
abel she said when were these sties cleaned out not i am sure on saturday,0
i weremortal busy o saturday returned abel in sepulchral tones,0
why were you more busy last saturday than on any other saturday,0
abel shuffled from one foot to the other and repeated sulkily that he had been mortal busy,0
you must clean them as soon as ever you have fed the pigs said rosalie sharply t is enough to bring fever to the place to have them in this state,0
do not attempt to answer me back like that she cried it must be very bad for the poor animals themselves get to work without a moments delay,0
saturday is the day growled the man imblowed if i clean em out afore saturday,0
mind what you are about said his mistress sternly uplifting a warning forefinger i will not put up with impertinence or disobedience,0
saturday is the day shouted abel and the shuffling movement became so violent and rapid that he actually seemed to dance,0
this will never do said rosalie i see i must make a change at once abel hunt i give you notice to leave on saturday week,0
one change be enough for me widow fiander retorted abel uplifting his voice as though his mistress stood a hundred yards away from him instead of barely two,0
t is your own fault she cried passionately if you behave in this way i must make an example of you unless you do as i tell you you must go,0
im danged if i do clean the pigs out afore saturday shrieked abel and he threw his hat upon the ground waved his arms and stamped about like a maniac i dont want no danged womenfolk to come aorderin o me and here abel relieved his feelings by what isaac sharpe would delicately call a bit o language,0
clean your pigs yourself widow fiander one change be enough for me notice me so much as ever ye like ill not clean them pigs out afore saturday,0
then came a little more language and so on da capo,0
never had such an experience fallen to rosalies lot before neither her kind old grandfather nor her doting husband had ever given her a rough word while they lived her subordinates had invariably obeyed her orders with alacrity and treated her personally with respect the sound of abels strident tones the sight of his inflamed face above all the words he used and the insolence of his manner positively frightened her she turned pale trembledthen making a valiant effort to stand her ground threw out her hand as though to command silence but as abel continued to dance and rave sheer physical terror overcame her and she suddenly turned and fled her heart thumping violently against her ribs the tearsnever very far off during these first days of her bereavementspringing to her eyes,0
she rushed upstairs to her room and flung herself across the bed burying her face in the pillow in an agony of humiliation,0
what a fool i am what a miserable fool to be afraid of that wretched booby how can i ever hope to rule these people if i show the white feather at the outset now of course they will think that theyve only got to bully me and i shall at once give in oh fool fool to give way to silly womanish fears at such a moment oh oh how shall i ever look them in the face,0
she continued to roll her head on the pillow for some moments her cheeks had now become burning and her heart still beat fast no longer with terror but with anger byandby she sat up pushed back her hair and shook out the folds of her dress,0
after all t is never too late to mend she said to herself,0
she went downstairs and into the dairy directing her maids somewhat sharply and setting about her own work with flushed cheeks and a serious face in course of time her agitation subsided and after her solitary breakfast she was quite herself again,0
at noon as she passed through the kitchen to the parlour she chanced to glance through the open door and observed that the men had gathered together in the yard and were eagerly talking instead of making their way homewards or retiring to the barn to eat their dinners she feigned to pay no attention to them however and walked on to her own quarters,0
presently she became aware that the whole body was advancing towards the house and a moment later susan thrust in her round face at the door,0
please mum the men be wishin to speak a few words with ee,0
very well said rosalie i will go out to them,0
on reaching the threshold of the outer door she paused looking round on the group and waiting for them to take the initiative job was as before the first to speak,0
i be come to tell ee mrs fiander as i wish to notice ye for saturday week these here changes baint to my likin and the mistress baint to my likin so yell please to suit yourself by that time mum,0
he spoke gruffly and eyed her impertinently but this time she did not flinch,0
very well job she said i have no doubt i shall be able to do so without any difficulty,0
abel was the next to advance but rosalie waved him aside,0
as it has already been settled that you are to leave she remarked you can have nothing to say to me step back now who comes next,0
james bundy it seemed came next he approached a little hesitatingly looking hard at his mistress,0
james bundy stepped back and robert cross stepped forward smiling obsequiously,0
im sure mum it do go agen me terrible to make sich a break as this here but still d ye see we cant nohow put up with,0
you need not take the trouble to explainyou wish to leave on saturday week with the others i suppose,0
that will do said rosalie now sam belbin you wish to leave too,0
sam belbin made a step forward and glanced round appealingly,0
by this time his companions were looking very blank the sudden assault by which they had expected to frighten their mistress into capitulation had apparently failed their respective attitudes had changed she was calm and unmoved and they were beginning to be seriously uneasy good places and regular pay were not to be picked up every day in that part of the world,0
well sam said rosalie kindly as though to help him out,0
sam was the chief of the three dairy chaps a goodlooking young fellow of about fourandtwenty with a dark goodhumoured countenance and a certain jaunty air as he now advanced a smile flashed suddenly over his face his white teeth gleaming out pleasantly,0
well sam what have you got to say the usual thing i suppose,0
no mumnot at all mum iwish to say as i havent got no fault to find at all mum ill come in better time tomorrow morn an yell not have to speak to me agen mum,0
very good said rosalie in a different tone at this unexpected speech a lump came in her throat but she choked it down,0
have the others got anything to say she inquired because if so i hope they will make haste and say it my dinner will be getting cold,0
the men who had not hitherto spoken looked at each other uncertainly their glances finally resting on the beaming countenance of sam belbin after all had he not chosen the better part,0
i do agree with he said one under his breath and then another byandby all remarked aloud somewhat falteringly that they just thought they would mention their wish to give more satisfaction in the future,0
job and his followers scowled at these renegades but their mistress rewarded them with a gracious smile,0
very well said she remarked thats the proper spirit do your duty by me and you will find me ready to do mine by you,0
the day was hers as she felt when she returned in triumph to her dinner,0
isaac sharpe happened to be strolling through the village that evening when he was accosted by mrs belbin who was standing as was her custom at this hour arms akimbo on her doorstep,0
there be a great upset up at fianders baint there sir,0
isaac brought his slow ruminative gaze to bear on her,0
why what upset do ye mean mrs belbin things be like to be upset now that the masters gone to the new house but i hope as your son an the rest of em be giving the widow so little trouble as ever they can,0
i dunno about that sir my sam he do tell i as there was a regular blowup this mornin i d low as my son he did behave so well as ever he could says he to mrs fiander mum he says i have nt no fault to find wi you at all and ill do my hendeavours to gie ye satisfaction that were what he did saymy son sam did but there was others as accordin to all accounts went on most scandalious,0
here mrs belbin rolled up her eyes and wagged her head significantly,0
ah put in mrs paddock hastening to cross the road and join in the conversation it did give me sich a turn when i heard on it that i did sit down on the table t were a good job as i did else i should ha fell down sich doins the whole lot of emaye every single one as works for hermarchin up to give her notice t was enough to frighten a pore lone woman out of her wits,0
i have nt heard a word of this cried isaac emphatically the men gave her notice d ye say,0
all except my sam put in mrs belbin proudly ees they all did go up in a lump so to speak and noticed her one arter the other till it come to my sams turn an then he up an says mrs fiander mum says he i have nt got no fault to find wi ye and a few more when they heard that heartened theirselves up and follered his example,0
t was very well done o your sam said mrs paddock in a complimentary tone but as for them otherswhy they do say as abel hunt were adancin an aswearin like a madman i want no orderin from danged womenfolk says he just so bold as if the missus was his wife and job he did shout at her so rough and speak so impident t was really shockin,0
i must go up and see her said sharpe much perturbed im sure i dont know whatevers come to folks these times as to them huntsill gie them a bit o my mind they should be ashamed o theirselves to treat a pore young creature so disrespectful they do think i sppose as mrs fiander has nt got nobody to purtect her and they can serve her so bad as they like but them as was friends to her husband is friends to her pore young thing well i be glad your son did do his duty by her anyways mrs belbin my father amighty these be times,0
he walked away at an accelerated pace the women looking after him,0
he did speak so feelin did nt he commented mrs paddock pore young creature says he d ye mind an pore young thing master be a very feelin man,0
ah agreed mrs belbin an he did say as he were glad my sam did do his duty ah he be a good man master be but i would nt like so very much to be abel hunt jist nownay nor job neither,0
the mistress of littlecomb farm had no cause to complain of the unpunctuality of any of her workpeople on the following morning each man appeared at the very moment he was supposed to appear the maids were up betimes and the business of the day progressed with far greater speed than usual,0
at dinnertime she again observed a group of men in the yard smaller in number however than on the preceding day and talking with dismal countenances and hesitating tones susan came presently to announce as before that some of the men wished to speak to her,0
rosalie went out and discovered a detachment of four awaiting her two with plaintive wobegone faces the others in a state of surly depression,0
missus stammered james bundy we be acomeme and these here chapsbe acome to pologise and to say as we hopes ye wont bear no malice and as yell overlook what has passed well undertake to give satisfaction from this time forard,0
t is a pity you did not say that yesterday james said rosalie severely,0
if yed please to overlook it mum resumed james falteringly we was so to speak took by surprise wi the new rules and we was persuadedhere he darted a reproachful glance at joeive got a long family mum he added tearfully and my wifeshe be near her time wi the eleventh,0
well james you have been foolish but i do not altogether think it was your fault i will make no definite promise but i will see how you go on between this and saturday week,0
i be to go on saturday week ejaculated james whose wits were none of the keenest and who was more impressed by the severity of the tone than by rosalies actual words,0
no no you foolish fellow come i will give you another chance but mind you behave very well,0
mine be a very long family too he began having evidently remarked the happy results which had ensued from bundys plea rosalie stopped him,0
well i will give you another chance cross she said next time think twice before you follow a bad leader as for you abel hunt she said turning sternly to that gentleman i am at a loss to know what you can have to sayin fact i have no wish to hear it whatever it may be you must go no apology can atone for your insolence yesterday,0
and how be you goin to manage about them pigs inquired abel plaintively,0
mr sharpe was aspeakin to me yesterday put in job very humbly for his courage was fast oozing away an he did say twould be terrible illconvenient for ee to have so many chaps aleavin together an so me an my brother agreed as wed ax to stop on,0
i can do very well without you retorted mrs fiander tartly no job you have behaved too badly you have been the ringleader of this disgraceful businessyou must certainly go,0
yes saturday weekyou and abel how abel can suppose i could possibly keep him after such conduct i cant imagine i certainly will not,0
mr sharpe did sayjob was beginning now almost in tears when she interrupted him relentlessly,0
never mind what mr sharpe said i have quite made up my mind as to what i shall do,0
she was thoroughly in earnest and the men knew it they fell back ruefully and their young mistress returned to the house carrying her head very high and setting her face sternly,0
when her work was over that afternoon she set out with a businesslike air on what seemed to be a tour of inspection first walking briskly along the rows of pigsties the condition of which had on the day before given rise to so much controversy all was now as it should be abel sam and one or two of the other subordinates having devoted their attention to them at early dawn here were pigs of every age and degree from the venerable matron to the spry young porker just beginning to devote himself to the serious business of lifenamely growing fat seventytwo in all and most of them doomed to destruction within a few months that was the part of the economy of farming which rosalie most disliked it was the blot on the otherwise poetical and peaceful avocation but she had hitherto been taught to consider the presence of these pigs an absolute necessity was this really the case might not she with her womans wit devise some better expedient by means of which the obnoxious animals could be dispensed with and at the same time waste of skimmilk and whey avoided,0
leaving the yard she betook herself to the orchard where a few more porcine families were taking exercise their presence somewhat detracted from the picturesque appearance of the place which though the blooth or blossom had long since fallen had still a considerable share of beauty of its own the sunlight beating down now through the delicate green leafage brought out wonderful silvery lights from the lichened trunks and outlined the curiously gnarled branches it struck out a golden path across the lush grass for rosalie to walk on and she passed slowly down the glade with bent head and serious face,0
turning when she reached the end to retrace her steps she saw a wellknown sturdy form approaching her and advanced to meet isaac sharpe still with a certain queenly air and without quickening her pace isaacs countenance on the contrary wore a perturbed and puzzled expression his brow was anxiously furrowed and he gazed hard at mrs fiander as he hastened towards her,0
im afeared yeve had a deal o trouble here he began,0
and it did nt altogether answer said the farmer with a nervous laugh,0
oh yes it answered very well i think the men know im in earnest now,0
them two hunts come round to my place at dinnertime they were in a taking poor chaps but twill do them good all the same i think id let em off if i was you mrs fiander job be a roughish sort o chap but he be a good cowman an abel he be wonderful with the management o pigs,0
im not going to let them off said rosalie her face hardening again as she thought of abels maniacal dance and of the loud voice which had frightened her and of jobs insolent manner when he had said the missus baint to my likin,0
well but twill be a bit ard to find as good isaac objected praps yell not better yourself i doubt t will be harder for you to get on wi strange men,0
i am not going to put strange men in their place i am not going to hire any more men im going to have women i can manage women very well,0
but my dear cried isaac opening his eyes very wide and speaking in horrorstricken tones women cant do mens work,0
no but they can do womens work i have thought it all out mr sharpe and my mind is made up job and abel must go i shall put sam belbin in jobs place,0
well he have behaved well to ee conceded isaac unwillingly but he be young i doubt if hes fit for t,0
ive watched him returned rosalie positively and i think hes quite fit for it he has worked under job for some time and is a capital milker i think he will manage very well as to abel i shall put no one in his place for i mean to sell the pigs,0
sell the pigs ejaculated isaacat this time o year his face became absolutely tragic but rosalie merely nodded,0
why whats to become o your skimmilk he gasped an the whey and that,0
there will be no skimmilk said rosalie i shall make blue vinney cheese as i used to make when i was with my grandfather some people are very fond of it that is made entirely of skimmilk you know as for the whey there will not be much nourishment in it but i shall keep a few sows still just to consume that and the buttermilk they will not require much attention as they walk about here you see and there is always a lot of waste green stuff,0
i dont think yell find many folks here what cares for the blue vinney cheese said isaac still much dejected nay t is all the haskim as they likes hereabouts the blue vinney has gone out o fashion so to speak,0
if they dont buy them here i can send them to dorchester said the widow resolutely they used to buy them up there faster than i could make them so you see there will be no waste mr sharpe there will be less work to do outside and therefore i shall not miss job or abel but as we shall be very busy in the dairy i must have two or three extra women to help me,0
isaac stared at her ruefully she looked brighter than she had done since her husbands death but she also looked determined he shook his head slowly his mind was of the strictly conservative order and the contemplated abolition of pigs from the premises of this large dairyfarm seemed to him an almost sacrilegious innovation moreover to sell pigs in july to make cheeses that nobody in that part of the world cared to eat to replace two seasoned men who knew their businesswhatever might be their faultswith that dangerous commodity womankindthe whole experiment seemed to him utterly wild and pregnant with disaster,0
i mean to do it said rosalie defying the condemnation in his face by this time next year you will congratulate me on my success,0
i hope so i am sure said isaac in a slightly offended tone i came here to advise ee but it seems ye dont want no advice,0
oh yes i do she cried softening in a moment i value it of all things mr sharpe my one comfort in my difficulties is the thought that i can talk them over with you i have laid my plan before you quite simply in the hope that you would approve,0
well my dear said isaac somewhat mollified i dont approve d ye see since you ask my advice ill tell ye plain that i dont think the plan will work ye wont be able to sell your pigs to begin with then yell want a man wi more experience than sam to look after the cows it baint such easy worknay that it baint then as to gettin more women bout the place i dont hold with the notion i dont think it ud benefit ye my dear i dont trewly,0
think it over mrs fiander he urged dont do nothing in a hurry that be my advice,0
thank you very much yes ill think it over youll come on sunday wont you mr sharpe,0
ees agreed isaac doubtfully ees ill come on sunday i be main glad you be thinking of taking my advice mrs fiander,0
i am grateful to you for giving it said rosalie with a sweet smile and the farmer walked away thinking that on the whole women were far less unreasonable than he had hitherto supposed,0
the next day was thursdayearly closing day at branstontherefore no one was surprised when mrs fiander having as she averred some business to do in the town ordered the gig in the forenoon it was the first time she had used that vehicle since her husbands death and she looked sorrowful enough as she climbed into it clad in her deepest weeds,0
the steady old horse looked round when she gathered up the reins as though wondering at the innovationfor elias had always been accustomed to driveand was with some difficulty induced to start,0
nigger be so wise as a christian that he be commented bundy as the gig and its occupant disappeared he was astandin and awaitin for master so sensible as i mid do myself but hell have to get used to the change the same as the rest of us,0
ay an praps hell not like it so very well returned abel sardonically give a woman a whip in her hand and she fancies shes bound to lay it on,0
but nigger was suffered to jog along the road at his own pace for the old sadness which had fallen upon rosalie had for a moment checked her eager spirit and a new preoccupation was moreover now added to it would elias approve of what she was about to do or would he agree with isaac no surely he would say that she knew best he was always pleased with anything she did he used to say that she was the best manager he had ever known and on the other hand used frequently to speak of isaacs notions with goodhumoured derision it will be seen that mrs fianders meditations over her friends advice had resulted as indeed might have been expected in the determination to adhere to her original plan and she was now on her way to interview two personages whose cooperation would be necessary in carrying it out,0
her appearance in the shop of mr hardy the principal grocer of the town caused a certain amount of commotion everybody turned to look at the beautiful young widow who had indeed for many days past formed the principal topic of conversation among the townsfolk and much interest was aroused by her murmured request to see mr hardy in private,0
certainly mrs fiander step this way maam john open the door there,0
john hardy a tall goodlooking young man in a white linen jacket hastened to obey his parents behest and was even good enough to accompany the visitor along the passage which led from the shop to the family sittingroom it was empty at this hour mrs hardy being presumably occupied in household duties and mr john ushered rosalie in with much ceremony and invited her to be seated in the best armchair,0
some disappointment was perceptible in his ingenuous countenance when he found that the interview which had been so mysteriously asked for was merely connected with cheese but his father listened to rosalies proposition with grave attention,0
i dont exactly see how the plan would work he remarked shaking his head we sell your haskim cheeses very fairly well mrs fiander mr hardy was a discreet person and was determined not to commit himself but as for the blue vinney id be very glad to oblige you but im really afraidyou see theres scarcely any demand for blue vinney nowadays a few of the old folks ask for it now and then but we dont get not to say a reglar custom for t and it would nt be worth our while to keep it,0
i am considered a particularly good hand at making blue vinney said rosalie i used to be quite celebrated for it when i lived near dorchesterin fact i could easily sell my cheeses now at dorchester only i thought i would give you the first offer as you have dealt with me so long,0
growing warm in her excitement she threw back her veil john hardy gazing at her flushed cheeks and sparkling eyes thought mrs fiander had never looked so handsome as in her widows weeds,0
dorchester commented the senior that would be a long way for you to send maam,0
i am sure put in the son quickly wed be sorry to think as mrs fiander should need to take her cheeses to dorchester father,0
the elder mr hardy glanced from one to the other of the two young faces and as rosalie bestowed a grateful smile upon his son an idea seemed to strike him,0
well he said goodnaturedly you are trying an experiment i understand mrs fiander theres always a certain amount o risk in an experiment but still nothing venture nothing have they say if youre willing to venture i shall be glad to help you all i can send your cheeses to me and ill do my best to sell em i wont promise to pay money down for em he added cautiously same as i do for the haskims but ill try an sell em for you and we can settle about them after,0
i am very much obliged said rosalie a little blankly however for she had not been accustomed to do business in this manner,0
